CustomerID,Gender,WinLossRatio,Tenure,NumberActiveGames,Platform,PaymentMethod,MonthlySpend,TimeWindow,Churn
1777-JYQPJ,Male,0.938561859,2,1,Facebook,Mailed check,411.5226337,202207-202209,No
6376-GAHQE,Male,0.495990852,4,2,Facebook,Electronic check,128.4521516,202207-202209,Yes
3401-URHDA,Male,0.931093371,51,4,GoogleAds,Credit card (automatic),166.9449082,202207-202209,No
1599-EAHXY,Male,0.106593546,60,4,GoogleAds,Credit card (automatic),417.5365344,202207-202209,No
8631-XVRZL,Male,0.851006,9,2,GoogleAds,Mailed check,496.2779156,202207-202209,No
5052-PNLOS,Male,0.867668458,3,4,Facebook,Bank transfer (automatic),94.92168961,202207-202209,Yes
3853-LYGAM,Male,0.258821056,17,4,Facebook,Bank transfer (automatic),104.5478306,202207-202209,No
6979-ZNSFF,Female,0.442827104,8,4,Facebook,Electronic check,114.8765078,202207-202209,Yes
5751-USDBL,Male,0.917051065,46,2,Instagram,Mailed check,123.4567901,202207-202209,No
5680-LQOGP,Female,0.771579424,68,2,Instagram,Credit card (automatic),121.2856277,202207-202209,No
2386-LAHRK,Male,0.583699289,1,2,Facebook,Mailed check,186.9158879,202207-202209,Yes
8189-DUKMV,Female,0.394833311,4,2,GoogleAds,Bank transfer (automatic),487.804878,202207-202209,No
6032-IGALN,Female,0.934530572,1,1,Facebook,Mailed check,398.4063745,202207-202209,Yes
9931-DCEZH,Male,0.600438117,28,2,GoogleAds,Credit card (automatic),183.8235294,202207-202209,No
1898-JSNDC,Female,0.906202623,39,2,GoogleAds,Credit card (automatic),170.6484642,202207-202209,No
0315-LVCRK,Male,0.173163166,11,2,Facebook,Electronic check,117.9245283,202207-202209,No
3911-RSNHI,Female,0.098779416,71,1,Instagram,Credit card (automatic),162.8664495,202207-202209,No
2410-CIYFZ,Male,0.147699092,2,2,Facebook,Mailed check,490.1960784,202207-202209,No
4248-HCETZ,Male,0.73931574,30,2,Facebook,Mailed check,125.5492781,202207-202209,Yes
5505-OVWQW,Female,0.974816858,17,2,GoogleAds,Mailed check,496.2779156,202207-202209,No
7271-AJDTL,Female,0.613088786,55,4,Facebook,Credit card (automatic),105.8761249,202207-202209,No
1867-TJHTS,Female,0.646855868,58,4,Facebook,Bank transfer (automatic),125.3132832,202207-202209,No
0516-WJVXC,Female,0.874265331,5,2,Facebook,Electronic check,184.501845,202207-202209,Yes
9174-FKWZE,Female,0.110169531,1,2,Facebook,Electronic check,514.1388175,202207-202209,Yes
6860-YRJZP,Male,0.153813134,9,4,Facebook,Electronic check,135.0438893,202207-202209,No
4429-WYGFR,Male,0.156252367,26,2,Facebook,Bank transfer (automatic),203.4587996,202207-202209,No
2817-LVCPP,Female,0.063349641,50,2,Instagram,Credit card (automatic),515.4639175,202207-202209,No
5038-ETMLM,Female,0.660532893,72,4,Instagram,Bank transfer (automatic),87.98944127,202207-202209,No
5056-FIMPT,Female,0.629961278,43,2,GoogleAds,Credit card (automatic),94.33962264,202207-202209,No
4521-WFJAI,Male,0.092783142,56,4,Instagram,Bank transfer (automatic),385.3564547,202207-202209,No
6569-KTMDU,Female,0.553074013,1,2,Facebook,Mailed check,523.5602094,202207-202209,No
8809-RIHDD,Male,0.802410148,72,4,Instagram,Electronic check,96.71179884,202207-202209,Yes
8809-XKHMD,Male,0.562737,72,4,Instagram,Bank transfer (automatic),99.45300845,202207-202209,No
0396-YCHWO,Male,0.641379114,36,4,Facebook,Electronic check,104.8218029,202207-202209,No
0867-LDTTC,Male,0.346030824,5,2,Facebook,Bank transfer (automatic),133.0671989,202207-202209,No
4822-NGOCH,Female,0.171017773,13,4,Facebook,Electronic check,118.4132623,202207-202209,Yes
9391-DXGGG,Female,0.27157738,44,2,GoogleAds,Credit card (automatic),112.1704992,202207-202209,No
9844-FELAJ,Female,0.089664893,70,4,GoogleAds,Electronic check,92.67840593,202207-202209,No
2122-SZZZD,Male,0.385112399,44,2,GoogleAds,Credit card (automatic),512.8205128,202207-202209,No
5307-DZCVC,Female,0.273725645,32,4,Facebook,Credit card (automatic),116.3467132,202207-202209,Yes
3148-AOIQT,Female,0.016210292,69,4,Instagram,Credit card (automatic),400.8016032,202207-202209,No
8679-JOEVF,Female,0.674806826,16,2,Facebook,Electronic check,168.3501684,202207-202209,Yes
8395-ETZKQ,Male,0.491247011,68,2,GoogleAds,Bank transfer (automatic),512.8205128,202207-202209,No
6692-YQHXC,Male,0.37850373,16,2,Facebook,Credit card (automatic),142.9592566,202207-202209,No
3889-VWBID,Male,0.423730978,68,2,Instagram,Bank transfer (automatic),120.7000604,202207-202209,No
5222-JCXZT,Male,0.102095804,4,2,Facebook,Mailed check,526.3157895,202207-202209,No
9754-CLVZW,Female,0.982615165,26,1,Facebook,Credit card (automatic),257.4002574,202207-202209,No
1432-FPAXX,Female,0.180099102,29,1,Facebook,Electronic check,326.7973856,202207-202209,Yes
2739-CCZMB,Male,0.502348347,5,2,Facebook,Credit card (automatic),491.4004914,202207-202209,No
7080-TNUWP,Male,0.426815401,70,4,GoogleAds,Bank transfer (automatic),105.2631579,202207-202209,No
0496-AHOOK,Male,0.449041709,24,2,GoogleAds,Bank transfer (automatic),134.4086022,202207-202209,No
8336-TAVKX,Female,0.738935654,72,4,Instagram,Bank transfer (automatic),127.4697259,202207-202209,No
2468-SJFLM,Male,0.871627809,1,2,Facebook,Mailed check,134.589502,202207-202209,No
3181-VTHOE,Male,0.701282442,70,1,GoogleAds,Bank transfer (automatic),195.8863859,202207-202209,No
7168-HDQHG,Female,0.263478765,36,2,Facebook,Bank transfer (automatic),520.8333333,202207-202209,No
4803-AXVYP,Female,0.04794324,38,4,Facebook,Electronic check,100.4520342,202207-202209,Yes
3884-HCSWG,Female,0.088026875,17,2,Facebook,Electronic check,142.8571429,202207-202209,Yes
4567-AKPIA,Female,0.164043131,41,4,GoogleAds,Bank transfer (automatic),91.65902841,202207-202209,No
5077-DXTCG,Female,0.156312965,1,2,Facebook,Electronic check,220.7505519,202207-202209,Yes
1142-WACZW,Male,0.055428523,2,1,Facebook,Bank transfer (automatic),335.0083752,202207-202209,Yes
7901-HXJVA,Male,0.494855887,14,2,Facebook,Electronic check,130.8044474,202207-202209,No
5649-ANRML,Male,0.113489922,2,2,Facebook,Credit card (automatic),105.1524711,202207-202209,Yes
4892-VLANZ,Male,0.897286008,1,2,Facebook,Mailed check,505.0505051,202207-202209,Yes
5924-IFQTT,Male,0.446074292,13,4,Facebook,Electronic check,137.3626374,202207-202209,No
7968-QUXNS,Male,0.068911469,6,2,Facebook,Mailed check,527.7044855,202207-202209,No
2919-HBCJO,Female,0.502477896,4,2,Facebook,Bank transfer (automatic),130.4631442,202207-202209,Yes
4236-XPXAV,Female,0.852907063,5,2,Facebook,Mailed check,100.8572869,202207-202209,Yes
8903-WMRNW,Female,0.043002636,15,2,Facebook,Electronic check,98.28009828,202207-202209,No
2452-SNHFZ,Female,0.962048674,47,2,Facebook,Credit card (automatic),132.5381047,202207-202209,No
3629-WEAAM,Female,0.681804137,8,2,Facebook,Mailed check,156.0062402,202207-202209,No
6029-CSMJE,Male,0.724727595,17,1,Facebook,Mailed check,389.8635478,202207-202209,No
7993-NQLJE,Male,0.412479693,15,2,Facebook,Mailed check,133.1557923,202207-202209,No
9909-DFRJA,Female,0.387076001,26,2,GoogleAds,Bank transfer (automatic),104.3296818,202207-202209,No
9099-FTUHS,Female,0.099229584,23,4,Facebook,Electronic check,183.8235294,202207-202209,No
0581-BXBUB,Female,0.14225618,4,2,Facebook,Electronic check,137.4570447,202207-202209,No
4962-CHQPW,Male,0.479975112,29,2,GoogleAds,Mailed check,503.7783375,202207-202209,No
9467-ROOLM,Female,0.607093387,25,2,Facebook,Mailed check,524.9343832,202207-202209,No
3030-YZADT,Male,0.559782336,9,2,Facebook,Mailed check,222.4694105,202207-202209,Yes
7410-KTVFV,Male,0.773371989,18,2,Facebook,Mailed check,201.8163471,202207-202209,Yes
5150-ITWWB,Male,0.567702461,3,4,Facebook,Electronic check,105.4296257,202207-202209,No
2253-KPMNB,Female,0.379326226,69,1,Instagram,Bank transfer (automatic),216.2162162,202207-202209,No
1345-ZUKID,Male,0.716021714,14,2,GoogleAds,Mailed check,516.7958656,202207-202209,No
6429-SHBCB,Male,0.267408692,19,4,Facebook,Mailed check,143.6781609,202207-202209,No
9281-OFDMF,Male,0.773848688,39,4,Facebook,Electronic check,110.2535832,202207-202209,No
2603-HVKCG,Male,0.692105411,31,2,Facebook,Electronic check,98.61932939,202207-202209,No
1834-WULEG,Male,0.170600383,24,2,GoogleAds,Mailed check,493.8271605,202207-202209,No
9097-ZUBYC,Male,0.779190465,14,2,Facebook,Bank transfer (automatic),204.9180328,202207-202209,No
5148-ORICT,Female,0.712076529,64,2,Instagram,Mailed check,134.4989913,202207-202209,No
4893-GYUJU,Female,0.686572605,50,2,GoogleAds,Mailed check,516.7958656,202207-202209,No
4578-PHJYZ,Male,0.902959874,52,2,GoogleAds,Electronic check,145.4545455,202207-202209,No
7272-QDCKA,Male,0.161169775,28,4,GoogleAds,Electronic check,99.8003992,202207-202209,No
8908-SLFCJ,Female,0.579282046,21,2,Instagram,Credit card (automatic),479.616307,202207-202209,No
8393-DLHGA,Male,0.069514087,25,2,Facebook,Electronic check,104.2752868,202207-202209,Yes
9766-HGEDE,Female,0.337969629,17,2,GoogleAds,Mailed check,516.7958656,202207-202209,No
6968-MHOMU,Male,0.414668079,58,1,GoogleAds,Credit card (automatic),222.2222222,202207-202209,No
7395-IGJOS,Male,0.328860301,17,2,Facebook,Bank transfer (automatic),122.6993865,202207-202209,Yes
5044-XDPYX,Female,0.613327046,51,4,Instagram,Mailed check,392.1568627,202207-202209,No
1814-WFGVS,Male,0.935836704,72,1,Instagram,Mailed check,204.4989775,202207-202209,No
2834-SPCJV,Male,0.894738355,52,2,Facebook,Electronic check,118.9060642,202207-202209,Yes
3721-WKIIL,Female,0.22177516,27,2,Instagram,Mailed check,510.2040816,202207-202209,No
6734-CKRSM,Female,0.742316189,3,2,Facebook,Mailed check,500,202207-202209,No
1265-ZFOSD,Female,0.312436244,64,4,Instagram,Mailed check,123.00123,202207-202209,No
6568-POCUI,Female,0.91043097,45,2,Instagram,Credit card (automatic),105.0420168,202207-202209,No
7890-VYYWG,Male,0.482873262,3,1,Facebook,Mailed check,274.3484225,202207-202209,Yes
5197-LQXXH,Female,0.956860437,71,4,Instagram,Credit card (automatic),120.0480192,202207-202209,No
9907-SWKKF,Female,0.473696175,1,1,Facebook,Mailed check,399.2015968,202207-202209,Yes
3457-PQBYH,Female,0.075673097,58,2,Instagram,Credit card (automatic),492.6108374,202207-202209,No
7682-AZNDK,Male,0.275477542,34,2,Facebook,Electronic check,111.2966055,202207-202209,No
0587-DMGBH,Female,0.323453053,8,2,Facebook,Electronic check,200.6018054,202207-202209,Yes
5384-ZTTWP,Female,0.753921173,15,2,Facebook,Mailed check,505.0505051,202207-202209,No
3745-HRPHI,Male,0.498503739,66,1,Instagram,Bank transfer (automatic),182.9826167,202207-202209,No
7636-OWBPG,Male,0.352103768,12,1,Facebook,Credit card (automatic),340.7155026,202207-202209,No
1231-YNDEK,Male,0.995038146,58,2,Instagram,Bank transfer (automatic),522.1932115,202207-202209,No
1407-DIGZV,Female,0.569939108,3,2,Instagram,Mailed check,523.5602094,202207-202209,No
6397-JNZZG,Female,0.63831209,43,1,Facebook,Credit card (automatic),180.0180018,202207-202209,Yes
0570-BFQHT,Female,0.616053721,9,2,Facebook,Electronic check,124.1464929,202207-202209,No
4393-OBCRR,Female,0.055739883,3,2,GoogleAds,Mailed check,493.8271605,202207-202209,No
3523-QRQLL,Female,0.999437978,22,2,GoogleAds,Bank transfer (automatic),143.8848921,202207-202209,Yes
8564-LDKFL,Male,0.07257209,40,4,GoogleAds,Bank transfer (automatic),94.33962264,202207-202209,No
3696-DFHHB,Female,0.649693458,68,4,Instagram,Bank transfer (automatic),392.1568627,202207-202209,No
0895-DQHEW,Male,0.70506508,54,4,Facebook,Electronic check,95.87727709,202207-202209,Yes
4717-GHADL,Female,0.633036083,50,4,Instagram,Mailed check,125.6281407,202207-202209,No
5501-TVMGM,Male,0.802785029,1,2,Facebook,Electronic check,180.9954751,202207-202209,No
5879-HMFFH,Female,0.008383301,72,4,Instagram,Bank transfer (automatic),113.5718342,202207-202209,No
6772-WFQRD,Male,0.414777663,40,2,GoogleAds,Bank transfer (automatic),490.1960784,202207-202209,No
3810-DVDQQ,Female,0.460107646,72,4,Instagram,Bank transfer (automatic),85.03401361,202207-202209,No
6972-SNKKW,Female,0.535983404,6,2,Facebook,Mailed check,500,202207-202209,No
3694-GLTJM,Female,0.533638273,5,2,Facebook,Credit card (automatic),508.9058524,202207-202209,No
8550-XSXUQ,Male,0.898761079,48,4,GoogleAds,Credit card (automatic),141.7434444,202207-202209,No
8149-RSOUN,Female,0.347710332,1,4,Facebook,Electronic check,106.5530101,202207-202209,Yes
9055-MOJJJ,Female,0.01703278,64,2,GoogleAds,Mailed check,151.9756839,202207-202209,No
4359-INNWN,Female,0.695011215,17,2,GoogleAds,Credit card (automatic),498.7531172,202207-202209,No
0585-EGDDA,Male,0.870685709,40,2,Facebook,Electronic check,125,202207-202209,No
4032-RMHCI,Female,0.537344033,41,1,GoogleAds,Credit card (automatic),282.4858757,202207-202209,No
0549-CYCQN,Male,0.710346793,51,4,GoogleAds,Bank transfer (automatic),125.6281407,202207-202209,No
3481-JHUZH,Male,0.55299812,41,4,Facebook,Electronic check,124.6105919,202207-202209,No
7250-EQKIY,Female,0.850539214,1,2,Facebook,Mailed check,198.2160555,202207-202209,Yes
3594-IVHJZ,Female,0.251537286,2,2,Facebook,Mailed check,488.997555,202207-202209,No
6869-FGJJC,Male,0.657858133,68,2,GoogleAds,Credit card (automatic),125.6281407,202207-202209,No
3896-ZVNET,Female,0.045635884,24,4,Instagram,Mailed check,404.8582996,202207-202209,No
8205-VSLRB,Male,0.486533411,70,4,Instagram,Credit card (automatic),129.3661061,202207-202209,No
5960-MVTUK,Male,0.003098624,3,1,Facebook,Electronic check,336.1344538,202207-202209,No
6817-WTYHE,Male,0.218263906,2,2,Facebook,Bank transfer (automatic),222.7171492,202207-202209,No
3082-VQXNH,Male,0.035430106,3,1,Facebook,Credit card (automatic),335.5704698,202207-202209,No
4013-UBXWQ,Female,0.666880458,7,4,Facebook,Electronic check,133.9584729,202207-202209,Yes
4931-TRZWN,Female,0.519252925,13,2,Facebook,Electronic check,138.9854065,202207-202209,No
0750-EKNGL,Male,0.523905421,7,2,Facebook,Mailed check,481.9277108,202207-202209,No
7669-LCRSD,Male,0.579187504,12,2,Facebook,Mailed check,177.6198934,202207-202209,No
3567-PQTSO,Male,0.056873884,53,4,GoogleAds,Electronic check,95.01187648,202207-202209,No
5519-NPHVG,Female,0.131917473,12,4,Facebook,Electronic check,106.1571125,202207-202209,Yes
8043-PNYSD,Male,0.986170346,63,2,Instagram,Mailed check,511.5089514,202207-202209,No
9938-EKRGF,Female,0.846827965,15,2,Facebook,Mailed check,118.4132623,202207-202209,No
2703-AMTUL,Male,0.179187385,36,2,GoogleAds,Mailed check,186.3932898,202207-202209,No
0928-JMXNP,Male,0.410456914,4,1,Facebook,Electronic check,334.4481605,202207-202209,No
8173-RXAYP,Female,0.380072432,24,2,Instagram,Mailed check,507.6142132,202207-202209,No
4825-XJGDM,Female,0.145884655,61,1,GoogleAds,Credit card (automatic),228.8329519,202207-202209,No
5402-HTOTQ,Male,0.017854915,16,4,Facebook,Electronic check,180.8318264,202207-202209,No
6734-JDTTV,Male,0.894496591,65,2,Instagram,Credit card (automatic),503.7783375,202207-202209,No
7850-THJMU,Female,0.213293756,26,2,Instagram,Credit card (automatic),508.9058524,202207-202209,No
3890-RTCMS,Male,0.474634093,16,2,Facebook,Mailed check,202.2244692,202207-202209,No
8849-GYOKR,Female,0.589552982,54,4,GoogleAds,Bank transfer (automatic),93.85265134,202207-202209,Yes
3148-BLQJT,Male,0.789040615,1,2,Facebook,Mailed check,497.5124378,202207-202209,Yes
3717-FDJFU,Male,0.172974398,5,2,Instagram,Mailed check,488.997555,202207-202209,No
3665-JATSN,Female,0.904290149,19,1,Facebook,Electronic check,251.8891688,202207-202209,No
7966-YOTQW,Male,0.415850225,10,4,Facebook,Credit card (automatic),183.4862385,202207-202209,No
0461-CVKMU,Female,0.323947445,23,2,Facebook,Electronic check,119.3317422,202207-202209,Yes
8806-EAGWC,Male,0.218069013,3,2,Facebook,Mailed check,181.3236627,202207-202209,Yes
8853-TZDGH,Female,0.383230495,72,4,Instagram,Bank transfer (automatic),89.60573477,202207-202209,No
7779-LGOVN,Male,0.704008338,10,4,Facebook,Electronic check,115.406809,202207-202209,Yes
4324-BZCKL,Female,0.443181576,10,2,Facebook,Mailed check,180.0180018,202207-202209,No
6924-TDGMT,Male,0.035265789,11,2,GoogleAds,Mailed check,486.6180049,202207-202209,No
9710-ZUSHQ,Female,0.519384414,37,4,Facebook,Bank transfer (automatic),93.67681499,202207-202209,Yes
1536-YHDOE,Male,0.75135426,17,4,GoogleAds,Mailed check,161.0305958,202207-202209,No
8123-QBNAZ,Female,0.757334141,36,4,Facebook,Credit card (automatic),95.6937799,202207-202209,No
3629-ZNKXA,Male,0.577053672,17,2,Facebook,Electronic check,98.23182711,202207-202209,No
4827-LTQRJ,Female,0.157760797,66,4,GoogleAds,Credit card (automatic),90.4159132,202207-202209,No
7711-YIJWC,Male,0.455069817,61,2,GoogleAds,Bank transfer (automatic),117.7856302,202207-202209,No
5482-VXSXJ,Male,0.46210355,22,2,Facebook,Mailed check,107.2961373,202207-202209,No
7365-BVCJH,Male,0.154043305,1,1,Facebook,Electronic check,409.8360656,202207-202209,No
9620-ENEJV,Female,0.546534575,6,2,Facebook,Credit card (automatic),141.7434444,202207-202209,No
4183-WCSEP,Male,0.801530186,31,2,Facebook,Electronic check,127.4697259,202207-202209,Yes
2378-YIZKA,Female,0.036330252,68,2,Instagram,Credit card (automatic),117.6470588,202207-202209,No
5498-TXHLF,Female,0.838071413,34,4,Facebook,Electronic check,114.3510577,202207-202209,Yes
0689-DSXGL,Female,0.088017484,52,2,Facebook,Bank transfer (automatic),116.5501166,202207-202209,No
6818-DJXAA,Female,0.043282201,10,2,Facebook,Electronic check,109.7694841,202207-202209,No
9722-UJOJR,Male,0.428690948,29,2,Facebook,Electronic check,141.3427562,202207-202209,Yes
0464-WJTKO,Female,0.704273389,72,2,Instagram,Bank transfer (automatic),497.5124378,202207-202209,No
8902-ZEOVF,Male,0.00758502,47,2,GoogleAds,Mailed check,498.7531172,202207-202209,No
6778-EICRF,Male,0.629216508,24,4,GoogleAds,Mailed check,133.6898396,202207-202209,No
2662-NNTDK,Male,0.98341622,65,4,GoogleAds,Credit card (automatic),403.2258065,202207-202209,No
4132-KALRO,Female,0.429333122,4,4,Facebook,Mailed check,99.15716411,202207-202209,No
3902-FOIGH,Male,0.527629032,12,4,Facebook,Electronic check,98.66798224,202207-202209,Yes
6772-KSATR,Male,0.080412901,1,4,Facebook,Electronic check,122.3990208,202207-202209,Yes
7112-OPOTK,Male,0.998078215,33,2,Facebook,Electronic check,146.5201465,202207-202209,Yes
2874-YXVVA,Female,0.905018813,34,2,Facebook,Electronic check,95.14747859,202207-202209,No
1245-HARPS,Female,0.397817104,14,2,Instagram,Mailed check,490.1960784,202207-202209,No
4210-QFJMF,Female,0.895687812,4,2,Facebook,Electronic check,126.3423879,202207-202209,Yes
4323-ELYYB,Male,0.615230383,13,2,GoogleAds,Mailed check,500,202207-202209,No
4293-ETKAP,Female,0.558395821,65,4,Instagram,Bank transfer (automatic),125.9445844,202207-202209,No
6064-PUPMC,Male,0.951758926,23,2,GoogleAds,Credit card (automatic),174.8251748,202207-202209,No
6504-VBLFL,Male,0.785068302,55,2,Instagram,Electronic check,170.6484642,202207-202209,No
6322-PJJDJ,Male,0.826470121,49,2,Instagram,Electronic check,105.4852321,202207-202209,No
0330-BGYZE,Male,0.481804297,60,4,GoogleAds,Bank transfer (automatic),97.56097561,202207-202209,No
1085-LDWAM,Female,0.231681917,69,2,GoogleAds,Credit card (automatic),491.4004914,202207-202209,No
7586-ZATGZ,Male,0.996965612,40,4,Facebook,Electronic check,117.7856302,202207-202209,No
7197-VOJMM,Male,0.594436087,67,2,Instagram,Credit card (automatic),144.5086705,202207-202209,No
3318-OSATS,Male,0.873474337,35,4,Facebook,Electronic check,104.7668937,202207-202209,Yes
