CustomerID,Gender,WinLossRatio,NumberActiveGames,Tenure,NumberGameActive,Platform,PaymentMethod,MonthlySpend,TotalSpend,Churn
8871-JLMHM,Female,0.406414097,No,68,4,Instagram,Credit card (automatic),90.2,6297.65,No
2235-ZGKPT,Female,0.75109031,Yes,4,4,Facebook,Mailed check,50.85,239.55,Yes
3891-PUQOD,Female,0.685979013,Yes,1,2,Facebook,Electronic check,59.2,59.2,Yes
5447-VYTKW,Male,0.04428717,No,27,2,Facebook,Mailed check,53.45,1461.45,No
3623-FQBOX,Male,0.040633029,No,21,2,Facebook,Mailed check,19.95,416.4,No
0689-NKYLF,Male,0.976738998,No,13,2,Facebook,Electronic check,83.2,1060.6,Yes
8659-HDIYE,Female,0.986818333,No,64,4,Facebook,Credit card (automatic),74.65,4869.35,No
3658-KIBGF,Female,0.864394265,No,1,2,Facebook,Electronic check,54.9,54.9,Yes
3474-BAFSJ,Male,0.694327142,No,57,1,Instagram,Bank transfer (automatic),57.5,3265.95,No
5519-YLDGW,Female,0.549761058,No,21,4,Facebook,Electronic check,103.9,2254.2,Yes
3865-ZFZIB,Male,0.752019704,No,19,2,Instagram,Mailed check,19.65,358.15,No
1855-AGAWH,Male,0.014544655,No,31,2,GoogleAds,Electronic check,93.8,2939.8,No
7109-CQYUZ,Male,0.048285573,No,52,4,Instagram,Mailed check,89.25,4652.4,No
1370-GGAWX,Female,0.26040804,No,46,4,GoogleAds,Electronic check,94.15,4408.45,No
4680-KUTAJ,Female,0.420998381,No,11,4,Facebook,Electronic check,55.6,580.8,No
5307-UVGNB,Female,0.630078512,Yes,53,1,Facebook,Bank transfer (automatic),48.7,2495.2,No
4946-EDSEW,Female,0.616956113,Yes,11,2,Facebook,Mailed check,19.25,180.3,Yes
2883-ILGWO,Male,0.502697973,No,57,4,Facebook,Bank transfer (automatic),104.9,5913.95,No
2516-VQRRV,Female,0.083804256,No,2,4,Facebook,Mailed check,75.45,158.4,Yes
7580-UGXNC,Female,0.955983032,No,2,2,Facebook,Mailed check,54.85,104.2,Yes
3642-BYHDO,Female,0.295578201,Yes,71,2,Instagram,Bank transfer (automatic),19.9,1389.35,No
9629-NHXFW,Female,0.200673491,Yes,1,2,Facebook,Mailed check,19.4,19.4,No
2696-RZVZW,Male,0.622884954,No,68,4,Instagram,Credit card (automatic),25.05,1629.2,No
5766-FTRTS,Male,0.630967274,No,72,2,Instagram,Mailed check,84.45,6033.1,No
0396-HUJBP,Female,0.678109232,No,2,2,Facebook,Mailed check,19.3,44.4,No
5178-LMXOP,Male,0.303648988,No,1,4,Facebook,Electronic check,95.1,95.1,Yes
8879-ZKJOF,Female,0.888477336,No,41,2,GoogleAds,Bank transfer (automatic),79.85,3320.75,No
6285-FTQBF,Male,0.031442198,Yes,72,4,Instagram,Credit card (automatic),25.55,1867.7,No
8185-UPYBR,Male,0.039663017,No,6,4,Facebook,Electronic check,75.5,438,Yes
4585-HETAI,Female,0.439969957,Yes,4,2,Facebook,Electronic check,73.75,325.45,Yes
7526-BEZQB,Male,0.461157953,No,12,4,Facebook,Electronic check,96.05,1148.1,Yes
1474-JUWSM,Female,0.784978766,No,58,4,GoogleAds,Electronic check,68.4,3972.25,No
3530-CRZSB,Female,0.528406289,No,7,2,Facebook,Mailed check,20.65,155.9,No
8498-XXGWA,Female,0.032826189,No,65,2,Facebook,Mailed check,55.15,3673.15,No
9617-INGJY,Male,0.471451405,No,1,2,Facebook,Mailed check,70.6,70.6,No
0621-TSSMU,Male,0.496841578,No,56,2,GoogleAds,Credit card (automatic),19.95,1126.75,No
7234-KMNRQ,Male,0.542048123,No,4,2,Facebook,Mailed check,19,73.45,No
7636-PEPNS,Female,0.69116618,Yes,58,2,GoogleAds,Mailed check,44.1,2413.05,No
4683-WYDOU,Male,0.651900553,No,62,4,Instagram,Bank transfer (automatic),107.6,6912.7,No
9052-DHNKM,Male,0.587754069,No,26,4,GoogleAds,Electronic check,61.55,1581.95,No
6794-HKIAJ,Male,0.756573153,No,62,4,Facebook,Bank transfer (automatic),90.7,5586.45,No
5578-NKCXI,Female,0.884266281,Yes,58,2,GoogleAds,Credit card (automatic),99.25,5846.65,No
1642-HMARX,Female,0.284364461,No,68,4,Instagram,Electronic check,91.7,6424.7,No
3096-WPXBT,Female,0.06842104,Yes,61,4,GoogleAds,Credit card (automatic),100.7,6018.65,No
8434-PNQZX,Female,0.288453799,No,42,4,Instagram,Credit card (automatic),78.45,3373.4,No
5950-AAAGJ,Male,0.091294749,No,18,4,Facebook,Bank transfer (automatic),84.3,1537.9,No
4299-OPXEJ,Female,0.292727684,No,56,2,Instagram,Bank transfer (automatic),19.55,1080.55,No
4951-UKAAQ,Female,0.044503126,No,4,4,Facebook,Electronic check,88.95,355.2,Yes
9618-LFJRU,Female,0.721505359,No,4,2,Facebook,Credit card (automatic),20.45,82.85,No
6693-DJWTY,Female,0.284874851,Yes,35,2,GoogleAds,Credit card (automatic),55.6,2016.45,No
0744-GKNGE,Female,0.1289484,Yes,64,4,Facebook,Bank transfer (automatic),86.8,5327.25,No
6447-EGDIV,Female,0.68027373,No,31,2,GoogleAds,Mailed check,20.95,683.25,No
1167-OYZJF,Female,0.476252858,No,67,2,Instagram,Bank transfer (automatic),20.05,1263.05,No
2108-YKQTY,Female,0.993139479,No,4,2,Facebook,Credit card (automatic),50.7,151.3,Yes
4806-DXQCE,Female,0.11813537,No,70,4,Instagram,Electronic check,113.65,7714.65,No
4918-QLLIW,Male,0.985141176,No,3,2,Facebook,Credit card (automatic),53.4,188.7,Yes
7056-IMHCC,Male,0.095043935,No,53,4,Facebook,Electronic check,101.9,5549.4,Yes
4854-SSLTN,Male,0.818627408,Yes,2,2,Instagram,Mailed check,59.5,130.5,No
5294-DMSFH,Female,0.965815623,Yes,29,2,Facebook,Credit card (automatic),87.8,2621.75,No
4837-PZTIC,Female,0.877882447,No,47,1,Instagram,Mailed check,41.9,1875.25,No
1625-JAIIY,Female,0.164155927,Yes,68,4,GoogleAds,Electronic check,83,5685.8,Yes
0603-OLQDC,Male,0.643541901,Yes,12,2,Facebook,Mailed check,69.85,837.5,No
3272-VUHPV,Female,0.968632072,Yes,8,2,Facebook,Bank transfer (automatic),56.3,401.5,No
4176-FXYBO,Male,0.398809856,No,54,4,Facebook,Electronic check,109.55,6118.95,No
1063-DHQJF,Male,0.956576374,Yes,69,2,Instagram,Mailed check,92.15,6480.9,No
8663-UPDGF,Female,0.819412018,No,26,4,Facebook,Bank transfer (automatic),69.5,1800.05,No
6719-FGEDO,Female,0.36056529,No,72,4,Instagram,Bank transfer (automatic),97,7104.2,No
1837-YQUCE,Female,0.841323181,No,70,1,Instagram,Bank transfer (automatic),58.35,4214.25,No
2947-DOMLJ,Male,0.709791024,Yes,1,2,Facebook,Mailed check,50.6,50.6,Yes
4112-LUEIZ,Male,0.343030831,No,10,2,Facebook,Electronic check,89.5,863.1,Yes
0369-ZGOVK,Female,0.106083217,Yes,28,2,GoogleAds,Bank transfer (automatic),70.4,1992.2,No
4510-HIMLV,Male,0.311454241,No,1,2,Facebook,Electronic check,69.8,69.8,Yes
9919-KNPOO,Female,0.396635821,No,21,4,Facebook,Electronic check,94.3,1948.35,No
8749-JMNKX,Male,0.522344629,No,51,4,Facebook,Bank transfer (automatic),93.8,4750.95,Yes
7872-BAAZR,Female,0.575161905,Yes,53,2,GoogleAds,Bank transfer (automatic),19.55,1007.9,No
9391-LMANN,Male,0.847313043,Yes,53,2,GoogleAds,Electronic check,95.95,5036.9,No
2430-USGXP,Male,0.267765919,No,24,4,Facebook,Electronic check,101.05,2391.8,Yes
8174-TBVCF,Female,0.213853298,No,70,4,Instagram,Credit card (automatic),94.8,6859.05,No
1698-XFZCI,Male,0.490230994,No,61,4,GoogleAds,Electronic check,107.75,6521.9,No
1877-HKBQX,Female,0.419797064,No,11,2,GoogleAds,Mailed check,54.6,617.85,No
4450-DLLMH,Male,0.896261896,No,2,2,Facebook,Credit card (automatic),71.3,157.75,No
0428-AXXLJ,Male,0.479997363,No,25,2,GoogleAds,Bank transfer (automatic),19.5,516.3,No
2746-DIJLO,Female,0.058205072,No,41,4,GoogleAds,Credit card (automatic),56.3,2364,No
5955-ERIHD,Male,0.159487948,No,18,4,Facebook,Electronic check,94.7,1687.95,Yes
0917-EZOLA,Male,0.073083422,No,72,4,Instagram,Bank transfer (automatic),104.15,7689.95,Yes
3508-VLHCZ,Female,0.069561448,Yes,71,4,Instagram,Credit card (automatic),90.55,6239.05,No
4086-ATNFV,Female,0.191312701,Yes,34,2,GoogleAds,Mailed check,60.8,2042.05,No
0468-YRPXN,Male,0.861516392,No,29,2,Facebook,Credit card (automatic),98.8,2807.1,No
5996-NRVXR,Male,0.417413733,No,40,2,GoogleAds,Credit card (automatic),98.15,4116.8,No
3739-YBWAB,Male,0.686920744,No,36,1,GoogleAds,Mailed check,35.35,1317.95,No
7047-FWEYA,Female,0.243804206,No,46,4,GoogleAds,Electronic check,103.15,4594.65,No
2000-MPKCA,Female,0.949335073,No,58,4,GoogleAds,Electronic check,107.75,6332.75,No
9762-YAQAA,Male,0.625355698,No,39,4,GoogleAds,Credit card (automatic),81.4,3213.75,No
5949-EBSQK,Male,0.574102251,Yes,4,2,Facebook,Credit card (automatic),61.45,229.55,Yes
5473-KHBPS,Female,0.137105901,Yes,52,4,GoogleAds,Credit card (automatic),95.7,4976.15,No
0100-DUVFC,Male,0.400359388,No,70,4,GoogleAds,Electronic check,104.8,7308.95,No
5397-TUPSH,Male,0.064031938,No,65,2,GoogleAds,Bank transfer (automatic),70.95,4555.2,No
8950-MTZNV,Male,0.531454777,No,1,2,Facebook,Mailed check,44.95,44.95,No
0326-VDYXE,Female,0.618771324,No,70,4,GoogleAds,Electronic check,97.65,6982.5,No
6773-LQTVT,Female,0.599702861,Yes,29,1,Facebook,Mailed check,35.65,1025.15,No
7274-RTAPZ,Male,0.428104811,No,1,2,Facebook,Electronic check,90.55,90.55,Yes
0436-TWFFZ,Female,0.099163329,No,67,4,Instagram,Mailed check,85.25,5714.2,No
8566-YPRGL,Female,0.973469234,No,1,2,Facebook,Mailed check,19.5,19.5,No
0311-UNPFF,Female,0.892799085,No,26,2,Facebook,Bank transfer (automatic),88.8,2274.35,Yes
6609-MXJHJ,Female,0.535744734,Yes,30,4,Instagram,Mailed check,25.1,789.55,No
2669-OIDSD,Female,0.748222462,No,48,2,Facebook,Credit card (automatic),100.05,4834,No
8400-WZICQ,Female,0.427731921,Yes,55,2,Facebook,Electronic check,55.7,3131.8,No
3834-XUIFC,Male,0.344594738,No,7,4,Facebook,Mailed check,85.2,602.55,Yes
9576-SYUHJ,Male,0.370342985,No,37,4,Facebook,Electronic check,91.15,3369.25,No
0410-IPFTY,Female,0.182985317,No,31,2,Facebook,Bank transfer (automatic),83.85,2674.15,No
2831-EBWRN,Male,0.29832344,No,4,2,Facebook,Electronic check,45.9,199.75,No
9430-NKQLY,Male,0.49089736,Yes,72,4,Instagram,Credit card (automatic),25.1,1790.8,No
8414-MYSHR,Male,0.804146356,No,5,2,Facebook,Electronic check,91.4,449.75,Yes
0247-SLUJI,Male,0.631912679,Yes,1,2,Facebook,Mailed check,19.7,19.7,No
9402-ORRAH,Female,0.35799671,No,15,2,Facebook,Electronic check,91.5,1400.3,No
6483-OATDN,Male,0.970715546,Yes,8,2,Facebook,Credit card (automatic),51.3,411.6,No
1293-HHSHJ,Female,0.379784894,No,35,2,GoogleAds,Mailed check,21.1,741,No
4840-ORQXB,Female,0.422929822,No,56,4,Facebook,Electronic check,104.75,5841.35,No
7599-FKVXZ,Male,0.948315815,No,42,4,Facebook,Bank transfer (automatic),106.15,4512.7,Yes
3982-DQLUS,Male,0.071453975,Yes,65,4,Facebook,Electronic check,85.75,5688.45,No
8610-ZIKJJ,Female,0.252023996,Yes,2,2,GoogleAds,Mailed check,20.3,31.9,No
3756-VNWDH,Male,0.494130131,No,65,4,GoogleAds,Electronic check,100.75,6674.65,No
7801-KICAO,Female,0.987260603,No,18,4,Facebook,Electronic check,74.15,1345.75,No
7673-LPRNY,Female,0.007699015,No,23,4,GoogleAds,Electronic check,78.55,1843.05,No
8229-TNIQA,Female,0.579029504,No,4,2,Facebook,Mailed check,45.3,196.95,Yes
6060-QBMGV,Male,0.110386724,No,70,2,Instagram,Credit card (automatic),19.85,1433.8,No
7339-POGZN,Female,0.221828882,No,4,4,Facebook,Electronic check,50.7,214.55,No
2828-SLQPF,Male,0.768633988,No,19,2,Facebook,Bank transfer (automatic),45,865.85,No
4465-VDKIQ,Female,0.418550048,No,18,2,Facebook,Electronic check,77.8,1358.6,No
2921-XWDJH,Female,0.325175901,No,38,2,Facebook,Electronic check,83.45,3147.15,No
6221-AVQYL,Male,0.057429444,No,2,4,Facebook,Credit card (automatic),73.25,131.05,Yes
2558-BUOZZ,Male,0.133603117,No,47,4,GoogleAds,Bank transfer (automatic),94.8,4535.85,No
9257-AZMTZ,Female,0.913397059,Yes,52,2,Instagram,Bank transfer (automatic),20.1,1078.75,No
0003-MKNFE,Male,0.318404593,No,9,4,Facebook,Mailed check,59.9,542.4,No
0975-UYDTX,Female,0.672045596,No,26,4,GoogleAds,Credit card (automatic),90.1,2312.55,No
7743-EXURX,Male,0.905893816,Yes,8,2,Facebook,Electronic check,51.05,415.05,Yes
4682-BLBUC,Male,0.90079129,No,44,2,GoogleAds,Electronic check,70.95,3250.45,No
0975-VOOVL,Female,0.921099588,No,3,1,Facebook,Mailed check,29.2,98.5,No
5968-VXZLG,Male,0.689587111,No,2,2,Facebook,Bank transfer (automatic),46.6,87.9,No
5569-KGJHX,Female,0.941023645,Yes,9,4,Facebook,Bank transfer (automatic),85.35,754.65,Yes
4988-IQIGL,Male,0.975474679,No,1,4,Facebook,Electronic check,75.35,75.35,Yes
5201-FRKKS,Male,0.622486523,No,25,2,Facebook,Bank transfer (automatic),74.3,1952.25,No
9799-CAYJJ,Female,0.933650468,No,2,2,Facebook,Electronic check,69.3,153.8,No
7730-IUTDZ,Male,0.978862689,No,43,2,Facebook,Electronic check,75.2,3198.6,Yes
0426-TIRNE,Female,0.759230921,No,1,2,Facebook,Mailed check,20.9,20.9,Yes
5443-SCMKX,Female,0.462174077,No,58,4,GoogleAds,Electronic check,94.3,5610.15,No
8295-KMENE,Female,0.306805331,Yes,59,4,Instagram,Mailed check,76.45,4519.5,No
6738-ISCBM,Male,0.575952523,No,44,1,GoogleAds,Electronic check,54,2440.25,No
9821-BESNZ,Male,0.013296665,No,66,4,GoogleAds,Electronic check,104.25,6860.6,No
3678-MNGZX,Male,0.641359345,Yes,68,2,Instagram,Bank transfer (automatic),19.95,1377.7,No
1335-NTIUC,Male,0.835080387,No,9,1,Facebook,Electronic check,24.95,190.25,No
2916-BQZLN,Male,0.045704953,No,19,4,Facebook,Electronic check,84.75,1651.95,No
4558-CGYCZ,Male,0.962118137,No,4,2,Facebook,Mailed check,19.75,78.3,No
2368-GAKKQ,Female,0.054806219,No,70,4,Instagram,Bank transfer (automatic),113.65,7939.25,No
8710-YGLWG,Male,0.684977078,No,1,2,Facebook,Mailed check,44.9,44.9,No
3199-XGZCY,Female,0.432872018,No,8,4,Facebook,Electronic check,75.25,576.7,No
3785-KTYSH,Male,0.808023141,No,53,4,Instagram,Mailed check,24.6,1279,No
6814-ZPWFQ,Male,0.231387012,No,51,4,GoogleAds,Bank transfer (automatic),25,1260.7,No
4063-EIKNQ,Male,0.254584925,Yes,11,2,Facebook,Bank transfer (automatic),20.95,267.35,No
6993-YCOBK,Male,0.718039866,Yes,60,4,Instagram,Electronic check,110.6,6586.85,No
5206-HPJKM,Male,0.528564783,No,17,2,Facebook,Credit card (automatic),55.5,934.15,No
7587-RZNME,Male,0.341613722,No,3,2,Facebook,Electronic check,43.3,123.65,Yes
0748-RDGGM,Male,0.304996009,No,70,2,GoogleAds,Bank transfer (automatic),109.5,7534.65,Yes
8393-JMVMB,Male,0.184087467,No,1,2,Facebook,Mailed check,19.45,19.45,No
5019-GQVCR,Male,0.788296484,No,43,4,Facebook,Electronic check,84.85,3645.6,No
6036-TTFYU,Female,0.679749475,No,16,2,Facebook,Mailed check,19.6,314.45,No
2550-AEVRU,Female,0.02193539,Yes,57,2,GoogleAds,Electronic check,53.45,3053,No
0969-RGKCU,Male,0.92389345,Yes,37,2,GoogleAds,Credit card (automatic),19.8,677.05,No
0378-CJKPV,Female,0.805601736,No,72,4,Instagram,Credit card (automatic),112.1,7965.95,No
4706-AXVKM,Female,0.288253566,No,11,4,Facebook,Credit card (automatic),84.8,906.85,Yes
5889-JTMUL,Female,0.130961247,No,50,4,Facebook,Electronic check,95.05,4888.7,Yes
9026-RNUJS,Male,0.589019377,No,5,2,Facebook,Electronic check,50.35,237.25,Yes
3746-EUBYR,Male,0.515169758,No,1,4,Facebook,Bank transfer (automatic),74.6,74.6,Yes
2332-EFBJY,Male,0.908516906,No,16,2,Facebook,Mailed check,19.7,342.4,Yes
2880-FPNAE,Male,0.610461496,No,2,2,Facebook,Electronic check,74.2,140.1,No
1703-MGIAB,Female,0.820622,No,17,4,Facebook,Mailed check,69,1108,No
4311-QTTAI,Female,0.116117056,No,16,2,GoogleAds,Credit card (automatic),19.35,295.55,No
9474-PHLYD,Female,0.82492661,No,15,2,Facebook,Electronic check,59.45,892.65,Yes
4318-RAJVY,Female,0.072214947,No,10,2,GoogleAds,Mailed check,19.8,198.25,No
2165-VOEGB,Female,0.308905851,Yes,46,2,GoogleAds,Bank transfer (automatic),105.2,4822.85,Yes
3612-YUNGG,Male,0.977909827,Yes,64,4,Instagram,Credit card (automatic),109.2,6741.15,No
2254-DLXRI,Female,0.701857567,No,1,4,Facebook,Mailed check,79.15,79.15,No
5062-CJJKH,Male,0.880512473,Yes,25,2,GoogleAds,Mailed check,53.65,1355.45,No
9028-LIHRP,Male,0.275440992,Yes,71,2,Instagram,Credit card (automatic),100.2,7209,No
2219-MVUSO,Male,0.965972926,No,8,2,Facebook,Mailed check,45.15,438.4,Yes
1053-MXTTK,Female,0.930562457,Yes,72,2,Instagram,Bank transfer (automatic),108.65,7726.35,No
1530-ZTDOZ,Female,0.383410133,No,49,1,Facebook,Bank transfer (automatic),40.65,2070.75,No
1301-LOPVR,Male,0.525750345,Yes,29,1,GoogleAds,Credit card (automatic),55.35,1636.95,No
0853-TWRVK,Male,0.036222099,No,72,4,Instagram,Bank transfer (automatic),105.6,7581.5,No
8914-RBTSB,Male,0.487879167,No,31,4,Facebook,Electronic check,93.8,3019.5,Yes
6212-ATMLK,Female,0.731785327,No,50,4,Facebook,Electronic check,95.7,4729.75,No
8200-LGKSR,Male,0.396452234,No,71,4,Instagram,Electronic check,83.2,6126.1,No
1568-BEKZM,Male,0.95294823,No,70,4,Instagram,Credit card (automatic),90.05,6333.4,No
0670-ANMUU,Male,0.254274501,No,71,4,GoogleAds,Credit card (automatic),97.65,6687.85,No
6897-RWMUB,Male,0.69715883,Yes,61,2,Instagram,Bank transfer (automatic),68.05,4158.25,No
0963-ZBDRN,Male,0.464330803,No,32,2,Facebook,Electronic check,96.2,3183.4,Yes
7594-RQHXR,Female,0.57746619,Yes,1,2,Facebook,Electronic check,79.6,79.6,Yes
6999-CHVCF,Male,0.791725557,No,68,4,Instagram,Bank transfer (automatic),102.1,7149.35,No
6134-KWTBV,Male,0.699555051,No,62,4,Instagram,Bank transfer (automatic),23.4,1429.65,No
1077-HUUJM,Female,0.140580822,Yes,7,2,Facebook,Electronic check,71.05,472.65,No
6331-EWIEB,Male,0.264249596,No,20,4,Facebook,Electronic check,85.25,1734.5,Yes
0895-LNKRC,Male,0.125825926,Yes,6,2,GoogleAds,Mailed check,19.45,113.5,No
2045-BMBTJ,Female,0.860496348,No,33,1,Facebook,Bank transfer (automatic),59.45,1884.65,No
8417-GSODA,Male,0.096496631,Yes,28,4,GoogleAds,Bank transfer (automatic),92.2,2568.15,No
5171-EPLKN,Male,0.914448125,No,27,2,Instagram,Credit card (automatic),19.85,470,No
4452-QIIEB,Male,0.496583222,No,7,2,Facebook,Mailed check,43.9,278.4,No
5998-VVEJY,Male,0.010335954,No,26,4,Facebook,Electronic check,80.5,2088.8,Yes
1624-NALOJ,Male,0.040541529,No,5,4,Facebook,Electronic check,89.8,502.6,Yes
6741-EGCBI,Male,0.942939896,No,30,4,Facebook,Credit card (automatic),90.5,2595.85,No
7820-ZYGNY,Male,0.810320829,No,63,4,GoogleAds,Credit card (automatic),90.45,5825.5,No
4317-VTEOA,Male,0.255697263,No,1,2,Facebook,Electronic check,50.75,50.75,Yes
9677-AVKED,Female,0.834074423,Yes,53,4,GoogleAds,Electronic check,84.6,4449.75,No
1670-SVOWZ,Female,0.365152624,Yes,14,2,Facebook,Credit card (automatic),89.65,1208.35,Yes
2227-JRSJX,Female,0.458864145,No,21,2,Facebook,Bank transfer (automatic),99.15,1956.4,No
9847-HNVGP,Male,0.492361276,No,17,2,GoogleAds,Mailed check,19.95,310.6,No
6696-YDAYZ,Male,0.465122727,Yes,16,2,Instagram,Mailed check,20.5,290.55,No
8980-WQFWL,Female,0.233249179,No,35,2,Facebook,Electronic check,62.1,2096.1,No
1730-ZMAME,Female,0.829819203,No,32,2,Facebook,Electronic check,79.5,2665,No
6506-EYCNH,Female,0.646594118,Yes,28,2,Facebook,Bank transfer (automatic),19.55,543.8,No
4634-JLRJT,Female,0.3312451,No,1,2,Facebook,Mailed check,20.35,20.35,No
9501-UKKNL,Male,0.318187566,No,59,1,Facebook,Electronic check,51.7,3005.8,No
2560-QTSBS,Female,0.92940242,Yes,72,4,GoogleAds,Bank transfer (automatic),23.3,1623.15,No
7541-YLXCL,Male,0.693020692,No,36,2,GoogleAds,Mailed check,65.4,2498.4,Yes
4795-WRNVT,Female,0.008904605,No,40,2,Facebook,Mailed check,65.1,2586,No
6080-TCMYC,Male,0.121441536,Yes,40,4,Facebook,Electronic check,81.2,3292.3,No
0260-ZDLGK,Female,0.379906792,Yes,9,2,Facebook,Mailed check,72.9,651.4,Yes
7860-UXCRM,Male,0.056019941,Yes,63,2,Instagram,Credit card (automatic),74.5,4674.55,No
6357-JJPQT,Female,0.764193314,No,3,2,Facebook,Electronic check,80.5,232.35,No
2292-XQWSV,Male,0.608954838,Yes,40,1,GoogleAds,Mailed check,60.3,2448.5,No
9552-TGUZV,Male,0.61872792,No,8,2,Facebook,Mailed check,75,658.1,No
5913-INRQV,Male,0.057535124,No,34,2,GoogleAds,Mailed check,90.15,3128.8,No
8722-NGNBH,Male,0.222343821,No,5,1,Facebook,Mailed check,40,223.45,Yes
6210-KBBPI,Male,0.059215519,No,9,4,Facebook,Credit card (automatic),99.45,919.4,Yes
9643-YBLUR,Male,0.095776286,No,9,4,Facebook,Credit card (automatic),69.05,653.95,No
8734-FNWVH,Male,0.297914759,Yes,31,4,Facebook,Bank transfer (automatic),59.7,1825.5,No
9447-YPTBX,Female,0.960077542,No,50,2,GoogleAds,Bank transfer (automatic),19.85,943.1,No
0133-BMFZO,Female,0.189137611,No,2,2,Facebook,Electronic check,86.25,181.65,Yes
6128-CZOMY,Female,0.584698562,No,1,2,Facebook,Electronic check,45.65,45.65,Yes
9540-JYROE,Male,0.383639911,No,8,2,Facebook,Mailed check,70.1,551.35,Yes
9026-LHEVG,Female,0.796674984,No,9,1,Facebook,Electronic check,40.75,359.4,No
2260-USTRB,Female,0.921377997,No,2,2,Facebook,Bank transfer (automatic),70.2,115.95,Yes
3656-TKRVZ,Female,0.536548798,No,3,2,Facebook,Electronic check,55.35,165.2,Yes
7011-CVEUC,Male,0.163252642,No,25,2,Facebook,Credit card (automatic),95.7,2338.35,No
6185-TASNN,Male,0.958335541,No,1,2,Facebook,Electronic check,46.3,46.3,No
7925-PNRGI,Female,0.512515767,Yes,45,4,Facebook,Mailed check,81.3,3541.1,No
8623-TMRBY,Male,0.614888332,Yes,51,4,Facebook,Electronic check,84.2,4146.05,Yes
1552-CZCLL,Female,0.416474833,Yes,55,2,Facebook,Credit card (automatic),20,1087.25,No
3038-PQIUY,Female,0.637969566,No,38,4,Facebook,Bank transfer (automatic),66.15,2522.4,No
1501-SGHBW,Male,0.488186472,No,2,2,Facebook,Mailed check,45.85,81,Yes
9313-CDOGY,Male,0.312671342,Yes,38,2,Facebook,Electronic check,19.6,717.3,No
8148-BPLZQ,Male,0.855987703,No,34,2,Facebook,Electronic check,49.8,1734.2,No
2623-DRYAM,Female,0.617832622,No,70,4,GoogleAds,Electronic check,101.75,7069.3,No
9987-LUTYD,Female,0.20066851,No,13,2,GoogleAds,Mailed check,55.15,742.9,No
3208-YPIOE,Male,0.440032653,No,39,4,Facebook,Electronic check,75.25,3017.65,Yes
4488-KQFDT,Female,0.42798335,No,61,4,GoogleAds,Electronic check,103.95,6423,No
2612-RANWT,Female,0.680206365,No,12,4,Facebook,Bank transfer (automatic),100.15,1164.3,Yes
5693-PIPCS,Male,0.576769333,No,41,2,Instagram,Credit card (automatic),99.65,4220.35,No
0491-KAPQG,Male,0.324129746,No,21,4,Facebook,Electronic check,73.7,1558.7,No
1925-LFCZZ,Male,0.096121403,No,55,1,GoogleAds,Bank transfer (automatic),50.05,2743.45,No
8039-EQPIM,Male,0.121069707,No,69,1,Instagram,Bank transfer (automatic),60.25,4055.5,No
6900-PXRMS,Male,0.973399874,Yes,26,4,Facebook,Electronic check,105.75,2710.25,Yes
8707-RMEZH,Female,0.663239312,No,69,2,GoogleAds,Credit card (automatic),87.3,6055.55,No
